suspected_SMILES,Canonical_PostEra_ID,IC50_(µM),IC50_CI_(Lower)_(µM),IC50_CI_(Upper)_(µM),Hill_slope,Curve_class
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2)cc1,CHO-MSK-00c5269a-5,3.65,2.72,4.89,0.657,1.1
O=C(Cn1nnc2ccccc21)N(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,CHO-MSK-00c5269a-4,3.70,3.42,4.00,1.02,1.1
COc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,CHO-MSK-00c5269a-2,1.14,1.06,1.23,1.04,1.1
Cc1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,CHO-MSK-00c5269a-1,2.33,2.00,2.72,0.946,1.1
CN(C)CCCN(Cc1cccs1)C(=O)Cc1cncc2ccccc12,ALP-POS-64a710fa-2,> 99.5,,,1.47,2.3
O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)Cc1cccs1,ALP-POS-64a710fa-1,9.86,6.14,15.8,1.01,1.3
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCC2,MAT-POS-199e2e7c-1,5.16,4.86,5.48,1.07,1.1
O=C(Nc1cncc2ccccc12)C1COc2c(Cl)cccc21,FRA-DIA-c7e803f4-1,4.76,4.51,5.01,0.94,1.1
O=C(Cc1cccc(Cl)c1)Nc1nnc2ccccn12,PET-UNK-e44ffd04-1,> 99.5,,,0.818,2.3
O=C(Cc1cc(Cl)cc(-c2nnc[nH]2)c1)Nc1cncc2ccccc12,RAL-THA-1d44ff04-8,5.30,4.84,5.80,0.974,1.1
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccncc12,EDJ-MED-c8e7a002-16,> 99.5,,,,
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccnc(Br)c12,EDJ-MED-c8e7a002-15,> 99.5,,,,
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccnc12,EDJ-MED-c8e7a002-14,> 99.5,,,2.6,2.3
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cccc(F)c12,EDJ-MED-c8e7a002-13,> 99.5,,,1.02,2.3
O=C(Cc1cccc(Cl)c1)Nc1cccc2cn[nH]c12,EDJ-MED-c8e7a002-12,> 99.5,,,0.617,2.3
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccccc12,EDJ-MED-c8e7a002-11,> 99.5,,,1.67,2.3
O=C(Cc1cccc(Cl)c1)Nc1[nH]nc2cc(F)ccc12,EDJ-MED-c8e7a002-10,> 99.5,,,,
O=C(Cc1cccc(Cl)c1)Nc1n[nH]c2ccc(F)cc12,EDJ-MED-c8e7a002-9,> 99.5,,,1.07,2.1
Cc1nn(C)c2[nH]nc(NC(=O)Cc3cccc(Cl)c3)c12,EDJ-MED-c8e7a002-6,> 99.5,,,2.68,3.0
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)Cc3cccc(Cl)c3)c12,EDJ-MED-c8e7a002-5,> 99.5,,,1.69,2.3
Cc1ccn2cnnc2c1NC(=O)Cc1cccc(Cl)c1,EDJ-MED-c8e7a002-4,75.3,67.8,83.6,1.1,2.1
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)[nH]nc2c1,EDJ-MED-c8e7a002-3,> 99.5,,,2.09,2.3
COc1ccc2[nH]nc(NC(=O)Cc3cccc(Cl)c3)c2c1,EDJ-MED-c8e7a002-2,> 99.5,,,,
COc1ccc2c(NC(=O)Cc3cccc(Cl)c3)noc2c1,EDJ-MED-c8e7a002-1,> 99.5,,,,
O=C(Cc1cccc(Cl)c1)NC1CC(=O)c2ccccc21,ALP-POS-8b8a49e1-6,53.8,38.3,75.4,1.04,2.3
Cc1cc(C(F)(F)F)nc2n[nH]c(NC(=O)C3CCOc4ccc(Cl)cc43)c12,JAG-UCB-52b62a6f-19,26.0,23.2,29.1,1.24,2.1
O=C(Nc1n[nH]c2ccncc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-16,70.3,54.5,90.6,1.45,2.3
O=C(Nc1n[nH]c2ccnc(Br)c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-15,> 99.5,,,1.3,2.3
O=C(Nc1cccc2cn[nH]c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-13,> 99.5,,,0.992,2.3
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)[nH]nc2c1,JAG-UCB-52b62a6f-12,> 99.5,,,0.919,3.0
Cc1ccn2cnnc2c1NC(=O)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-11,> 99.5,,,1.35,2.3
COc1ccc2c(NC(=O)C3CCOc4ccc(Cl)cc43)noc2c1,JAG-UCB-52b62a6f-10,61.5,55.8,67.8,2.08,2.1
O=C(Nc1[nH]nc2cccnc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-7,> 99.5,,,1.31,2.3
O=C(Nc1[nH]nc2cccc(F)c12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-5,> 99.5,,,2.04,2.3
"ClC1=CC=C2OCCC(C(=O)NC3=CC(=O)NC=C3)C2=C1 |c:17,21,t:1,3,12|",BEN-DND-b89db3f2-2,> 99.5,,,2.05,4.0
CCOC(=O)N1CCN(CC(=O)Nc2cnccc2C)CC1,BEN-DND-6de5dfa0-7,> 99.5,,,,
Cc1ccncc1NC(=O)CN1CCNC(=O)C1,BEN-DND-6de5dfa0-4,> 99.5,,,,
Cc1ccncc1NC(=O)CN1CCN(CC1)S(C)(=O)=O,BEN-DND-6de5dfa0-3,> 99.5,,,1.91,2.3
Cc1ccncc1NC(=O)CN1CCN(CC1)C(=O)c1ccccc1,BEN-DND-6de5dfa0-2,> 99.5,,,,
CCC(=O)N1CCN(CC(=O)Nc2cnccc2C)CC1,BEN-DND-6de5dfa0-1,> 99.5,,,,
O=C(Cc1cc(Cl)ccc1Cl)Nc1cncc2ccccc12,PET-UNK-dd44aeb6-2,1.02,0.723,1.44,0.699,1.1
O=C(Cc1cc(Cl)ccc1F)Nc1cncc2ccccc12,PET-UNK-dd44aeb6-1,0.707,0.641,0.780,0.972,1.1
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCCN2CCOCC2C)c1,MAT-POS-500ca5bf-1,> 99.5,,,0.494,2.3
Cn1cc(CN(C(=O)Cn2nnc3ccccc32)c2ccc(N3CCCCC3)cc2)cn1,ALP-POS-7c842ab8-1,> 99.5,,,1.18,2.1
[H][C@@]1(C(=O)N(C(=O)C=C)c2cncc3ccccc23)CCOc2ccc(Cl)cc21,VLA-UCB-50c39ae8-7,0.828,0.686,0.999,0.785,1.1
O=C1C[C@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UCB-50c39ae8-2,0.246,0.216,0.280,1.24,1.1
O=C(Cc1cc(Cl)cc(CC2CC(=O)N2)c1)Nc1cncc2ccccc12,EDJ-MED-50011917-1,4.57,4.07,5.13,1.18,1.1
C[C@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12 |o1:1|,MAT-POS-8a69d52e-5,> 99.5,,,0.269,3.0
C[C@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,EDJ-MED-e4b030d8-11,0.145,0.132,0.158,1.07,2.1
C[C@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,EDJ-MED-e4b030d8-11,0.169,0.159,0.179,1.03,2.1
C[C@@H]1COc2ccc(Cl)cc2[C@@H]1C(=O)Nc1cncc2ccccc12,MAT-POS-8a69d52e-7,1.71,1.00,2.92,0.829,1.3
"C[C@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1 |o1:1,3|",MAT-POS-8a69d52e-3,52.1,24.1,113,0.658,2.3
"C[C@@H]1C[C@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1 |o1:1,3|",MAT-POS-8a69d52e-2,0.679,0.560,0.824,0.967,1.1
O=C(Nc1cncc2ccccc12)C1CCN(Cc2cnc[nH]2)c2ccc(Cl)cc21,ALP-UNI-b33a865d-1,1.12,1.06,1.18,1.08,1.1
O=C(Nc1[nH]nc2ccccc12)C1CCOc2ccc(Cl)cc21,JAG-UCB-52b62a6f-6,> 99.5,,,,
O=C(Oc1cncc2ccccc12)C1CCOc2ccc(Cl)cc21,DAR-DIA-6a508060-2,0.522,0.497,0.548,1.12,1.1
O=C(c1cncc2ccccc12)N1CCN(c2ccccc2)CC1,MAR-UCB-f313ec4d-6,5.45,5.19,5.72,1.08,1.1
COc1ccccc1NCCNC(=O)c1cc(=O)[nH]c2ccccc12,MAR-UCB-f313ec4d-4,> 99.5,,,0.519,2.3
COc1ccccc1OCCC(=O)Nc1cncc2ccccc12,MAR-UCB-f313ec4d-3,> 99.5,,,1.17,2.1
COc1ccccc1OCCC(=O)Nc1cncc2ccccc12,MAR-UCB-f313ec4d-3,93.6,88.5,99.0,2.64,2.1
COc1ccccc1OCCNC(=O)c1cncc2ccccc12,MAR-UCB-f313ec4d-2,3.24,3.10,3.39,1.07,1.1
O=C(c1cc(O)nc2ccccc12)N1CCN(Cc2cccc(C(F)(F)F)c2)CC1,ERI-UCB-a0b0dbcb-13,34.2,27.2,43.0,0.892,2.1
O=C(c1cc(O)nc2ccccc12)N1CCN(Cc2cccc(Cl)c2)CC1,ERI-UCB-a0b0dbcb-12,4.57,3.94,5.30,0.941,1.1
COc1cccc(CN2CCN(C(=O)c3cc(=O)[nH]c4ccccc34)CC2)c1,ERI-UCB-a0b0dbcb-11,27.3,25.1,29.8,1.2,2.1
COc1ccccc1OC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,ERI-UCB-a0b0dbcb-9,> 99.5,,,1.13,2.1
COc1ccccc1NC1CN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,ERI-UCB-a0b0dbcb-8,> 99.5,,,1.13,2.1
COc1ccccc1OC1CCN(C(=O)c2cc(=O)[nH]c3ccccc23)C1,ERI-UCB-a0b0dbcb-6,> 99.5,,,1.2,2.1
O=C(c1cc(=O)[nH]c2ccccc12)N1CCN(c2cccc(C(F)(F)F)c2)CC1,ERI-UCB-a0b0dbcb-4,3.80,3.29,4.39,0.96,1.1
O=C(c1cc(O)nc2ccccc12)N1CCN(c2cccc(Cl)c2)CC1,ERI-UCB-a0b0dbcb-2,2.16,2.06,2.27,1.04,1.1
[H][C@]1(C(=O)N(C(=O)C=C)c2cncc3ccccc23)CCOc2ccc(Cl)cc21,VLA-UCB-05e51b3f-10,1.45,1.31,1.59,0.876,1.1
O=C1C[C@@]2(CCOc3ccc(Cl)cc32)C(=O)N1c1cncc2ccccc12,VLA-UCB-05e51b3f-5,39.8,32.9,48.2,1.38,2.1
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2n[nH]c3ccccc23)c1,MAT-POS-173a45da-2,> 99.5,,,0.814,2.3
O=C(Cc1cncc2ccccc12)N(CCC1CCCCC1)c1cccc(Cl)c1,MAT-POS-173a45da-1,2.11,1.99,2.24,1.05,1.1
O=C(Cc1cc(Cl)ccn1)Nc1cncc2ccccc12,PET-UNK-3c72d439-1,3.40,3.15,3.67,1.08,1.1
Cl.O=C(Cc1cc(Cl)cc(Cc2ccn[nH]2)c1)Nc1cncc2ccccc12,PET-UNK-372a2f82-1,5.04,4.35,5.85,1.2,1.1
O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(Cl)cc2C1 |o1:13|,MAT-POS-8e4737f4-2,> 99.5,,,0.204,2.3
C[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-8e4737f4-1,19.5,17.6,21.5,1.09,2.1
O=C(Cc1cccc(Cl)c1)Nc1cncc2c1CCCN2,MAT-POS-14ad9fe9-1,7.27,4.55,11.6,0.937,1.3
O=C(Cc1cccc(Cl)n1)Nc1cncc2ccccc12,MAT-POS-afd4d4fd-2,40.7,37.3,44.3,1.08,2.1
CNC(=O)Nc1ccc(N(Cc2ccsc2)C(=O)Cn2nnc3ccccc32)cc1,ROB-IMP-e811baff-1,1.42,0.557,3.62,0.518,1.3
CN(C)c1ccc(N(Cc2ccsc2)C(=O)Cc2cncc3ccccc23)cc1,PET-UNK-1901c25b-1,0.285,0.167,0.484,0.803,2.3
O=C1N(c2cncc3ccccc23)CCCC12CCOc1ccc(Cl)cc12,ALP-POS-477dc5b7-5,0.489,0.449,0.533,1.04,1.1
"ClC1=CC=C2OCCC3(CCN(C3=O)C3=CN=CC4=CC=CC=C34)C2=C1 |c:17,21,28,t:1,3,15,19,23|",ALP-POS-477dc5b7-4,0.666,0.613,0.724,1.28,1.1
O=C(Nc1cncc2ccccc12)C1(CCC2CC2)CCOc2ccc(Cl)cc21,ALP-POS-477dc5b7-3,40.7,35.5,46.7,1.82,2.1
O=C(Nc1cncc2ccccc12)C1CCNc2ccc(Cl)cc21,ALP-POS-477dc5b7-2,0.259,0.246,0.272,1.09,2.1
O=C(Nc1cncc2ccccc12)C1CCCc2ccc(Cl)cc21,ALP-POS-477dc5b7-1,0.324,0.257,0.408,0.922,1.1
C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-e4b030d8-13,0.284,0.272,0.296,1.08,1.1
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc2C1 |o1:13|,EDJ-MED-e4b030d8-12,> 99.5,,,0.637,2.3
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc2C1 |o1:13|,EDJ-MED-e4b030d8-12,> 7.46,,,1.01,2.1
C[C@@H]1COc2ccc(Cl)cc2[C@H]1C(=O)Nc1cncc2ccccc12 |o1:1|,MAT-POS-8a69d52e-6,> 99.5,,,0.399,2.3
"CC1=C(Cl)C=CC2=C1[C@@H](CCO2)C(=O)NC1=CN=CC2=CC=CC=C12 |c:1,4,6,19,23,t:17,21,25|",EDJ-MED-e4b030d8-8,3.67,3.00,4.49,1.11,1.1
COc1cc(Cl)cc2c1OCC[C@H]2C(=O)Nc1cncc2ccccc12 |o1:12|,EDJ-MED-e4b030d8-7,> 99.5,,,1.09,2.3
"C[C@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1 |o1:1,3|",EDJ-MED-e4b030d8-3,20.1,15.6,25.8,1.13,2.1
"C[C@@H]1C[C@@H](C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2O1 |o1:1,3|",EDJ-MED-e4b030d8-2,0.231,0.217,0.247,1.11,1.1
O=C(Nc1cncc2ccccc12)C1CCOc2ccc(Br)cc21,MAT-POS-11b63608-1,0.851,0.716,1.01,0.969,1.1
O=C(Cc1cc(Cl)cc2c1OCC2)Nc1cncc2ccccc12,MAT-POS-bbbbc21a-3,1.87,1.44,2.42,0.819,2.1
O=C(Cc1cc(Cl)cc2c1OCC2)Nc1cncc2ccccc12,MAT-POS-bbbbc21a-3,1.13,0.962,1.32,0.854,1.1
[H][C@]1(C(=O)Nc2cnccc2C)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-4,> 99.5,,,1.54,3.0
[H][C@@]1(C(=O)Nc2cnccc2C)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-3,4.95,4.70,5.21,1.11,1.1
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-1,0.232,0.171,0.316,0.872,2.1
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-1,0.255,0.240,0.270,1.13,1.1
[H][C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-1,0.141,0.124,0.160,0.95,2.1
[H][C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-b3e365b9-2,> 49.8,,,0.919,2.3
O=C(Cc1cccc(Cl)c1)Nn1nnc2ccccc21,MAT-POS-bfb445d4-2,5.80,4.66,7.23,1.36,1.1
CC(C)(C)c1ccc(N(C(=O)c2cn[nH]c2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-5,5.83,4.84,7.02,1.01,1.1
CC(C)(C)c1ccc(N(C(=O)c2ccc(Cl)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-4,0.315,0.294,0.337,1.02,1.1
CC(C)(C)c1ccc(N(C(=O)c2c[nH]cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,MAT-POS-f2460aef-3,0.292,0.264,0.322,1.01,1.1
CC(C)(C)c1ccc(N(C(=O)c2ccco2)[C@@H](C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1 |o1:16|,MAT-POS-f2460aef-2,15.6,14.0,17.4,0.864,1.1
CC(C)(C)c1ccc(cc1)N([C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ccco1,MAT-POS-f2460aef-1,0.174,0.167,0.181,1.1,2.1
CC(C)(C)c1ccc(cc1)N([C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ccco1,MAT-POS-f2460aef-1,0.0987,0.0441,0.221,1.02,2.3
CC(C)(C)c1ccc(cc1)N([C@@H](C(=O)NCCc1cccc(F)c1)c1cccnc1)C(=O)c1ccco1,MAT-POS-f2460aef-1,0.102,0.0970,0.107,0.98,2.1
c1ccc(-c2cc(Sc3nnc(-c4cccs4)o3)n3ncnc3n2)cc1,LON-WEI-4d77710c-76,0.221,0.207,0.236,1.61,1.1
Cc1cc(C)c(C#N)c(Sc2ncnc3c2nnn3Cc2ccccc2)n1,LON-WEI-4d77710c-73,0.649,0.621,0.679,1.49,1.1
N#Cc1cnn(C(=O)c2cccs2)c1C1CC1,LON-WEI-4d77710c-70,3.24,2.19,4.78,0.699,1.1
O=C(Nc1cccc(C(F)(F)F)c1)Nc1ccccc1Sc1ncc([N+](=O)[O-])s1,LON-WEI-4d77710c-69,6.26,4.70,8.34,0.773,1.1
O=[N+]([O-])c1cnc(Sc2nnc(-c3ccc(Cl)cc3)o2)s1,LON-WEI-4d77710c-67,0.881,0.627,1.24,1.33,1.3
COC(=O)c1c(C)nn(C(=O)c2cccs2)c1-c1snnc1C,LON-WEI-4d77710c-66,5.72,4.22,7.76,0.713,1.1
CC(C)(C)c1ccc(-c2nnc(Sc3cnc([N+](=O)[O-])s3)o2)cc1,LON-WEI-4d77710c-65,2.38,0.993,5.70,0.63,2.3
CC(C)(C)c1ccc(-c2nnc(Sc3cnc([N+](=O)[O-])s3)o2)cc1,LON-WEI-4d77710c-65,7.29,1.08,49.1,0.286,2.3
O=S(=O)(Nc1ccccc1SCc1cccc(Cl)c1F)c1cc(Cl)sc1Cl,LON-WEI-4d77710c-64,2.23,1.44,3.44,0.805,1.3
O=[N+]([O-])c1cnc(Sc2nnc(-c3ccco3)n2-c2ccc(OCc3ccccc3)cc2)s1,LON-WEI-4d77710c-61,7.30,5.41,9.83,1.24,1.1
Cc1noc(C)c1CCNC(=O)Nc1cn(CC(C)C)c(=O)c2ccccc12.Cl.Cl.Cl,LON-WEI-4d77710c-51,27.7,26.5,28.9,2.56,1.1
CC(C)Cn1cc(NC(=O)NCc2ccco2)c2ccccc2c1=O,LON-WEI-4d77710c-44,29.6,24.0,36.6,1.78,2.1
CC(CCc1ccco1)NC(=O)Nc1cn(C)c(=O)c2ccccc12,LON-WEI-4d77710c-39,44.5,40.6,48.7,4.88,2.1
N#Cc1ccc(CN2CCC(C3CCNC3)CC2)cc1,LON-WEI-4d77710c-32,2.06,1.90,2.23,1.78,1.1
CCOC(=O)c1cc(-c2ccccc2)sc1NC(=O)Cc1csc(-c2ccccc2)n1,LON-WEI-4d77710c-24,4.66,4.16,5.21,1.38,1.1
O=C(O)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-4d77710c-19,1.78,1.60,1.98,1.96,1.1
COC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,LON-WEI-4d77710c-11,0.935,0.767,1.14,1.03,1.1
O=C(NCc1ccc2c(c1)OCO2)c1nc(S(=O)(=O)Cc2ccccc2)ncc1Cl,LON-WEI-4d77710c-10,1.40,1.29,1.51,1.52,1.1
CCOC(=O)c1c(C)n(S(C)(=O)=O)c2ccc(N(C(=O)c3ccco3)S(C)(=O)=O)cc12,LON-WEI-4d77710c-8,0.282,0.258,0.307,1.0,1.1
O=S(=O)(Cc1ccccc1F)c1oc(-c2ccc(F)cc2)nc1S(=O)(=O)c1ccccc1,LON-WEI-4d77710c-2,0.397,0.304,0.519,1.38,1.1
CN(C)c1ccc(N(Cc2ccn[nH]2)C(=O)Cn2nnc3ccccc32)cc1,PET-UNK-7374c256-2,15.9,9.15,27.7,0.784,1.3
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nn(C(=O)OC(C)(C)C)c3ccccc23)c1,CHO-MSK-6e55470f-24,> 99.5,,,1.61,2.3
COc1ccc(-c2cc(COc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)on2)cc1,CHO-MSK-6e55470f-22,81.5,54.1,123,0.624,2.3
COc1ccc(-c2cc(COc3cc(Cl)cc(CC(=O)Nc4cnccc4C)c3)on2)cc1,CHO-MSK-6e55470f-22,62.7,38.1,103,0.553,2.3
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2cc(-c3ccc(Cl)cc3)no2)c1,CHO-MSK-6e55470f-19,> 99.5,,,0.454,2.3
CCOC(=O)c1c(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)oc2ccccc12,CHO-MSK-6e55470f-17,> 99.5,,,0.634,2.3
COc1cc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)ccc1OC(F)F,CHO-MSK-6e55470f-14,> 99.5,,,0.152,2.3
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(OCc2nnc(C3CCCCC3)o2)c1,CHO-MSK-6e55470f-7,20.6,13.6,31.3,0.694,2.3
Cc1noc(COc2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n1,CHO-MSK-6e55470f-5,23.9,20.2,28.3,1.19,2.1
CCC(=O)Nc1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-87c86d55-2,25.0,21.4,29.1,1.32,2.1
CN(C)c1ccc(N(Cc2cscn2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-87c86d55-1,4.85,4.58,5.14,1.11,1.1
O=C1OC(c2cccs2)=NC1=Cc1ccc(N2CCOCC2)s1,MAT-POS-fa06b69f-6,0.696,0.478,1.01,0.662,1.3
O=C1CCCCN1c1ccc(N(Cc2ccccc2)C(=O)Cc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-16,39.4,4.94,315,0.333,2.3
COc1ccc(N(Cc2ccccc2)C(=O)Cc2c[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-15,> 99.5,,,0.819,3.0
COc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2c[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-14,> 99.5,,,0.513,3.0
O=C(Nn1nnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCCCC2=O)cc1,ALP-POS-a3de0cb1-13,50.9,48.0,54.0,1.12,2.1
O=C(Nn1cnc2ccccc21)C(Cc1cccc(Cl)c1)c1ccc(N2CCOCC2)cc1,ALP-POS-a3de0cb1-12,> 99.5,,,,
CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nc2nnc3ccccn23)cc1,ALP-POS-a3de0cb1-10,> 99.5,,,0.507,3.0
CN(C)c1ccc(C(Cc2ccsc2)C(=O)Nn2cnc3ccccc32)cc1,ALP-POS-a3de0cb1-7,> 99.5,,,,
Cc1ccc(C(Cc2ccccc2)C(=O)Nc2nnn3ccccc23)cc1,ALP-POS-a3de0cb1-6,> 99.5,,,,
Cc1ccc(C(Cc2cnn(C)c2)C(=O)Nc2n[nH]c3ccccc23)cc1,ALP-POS-a3de0cb1-5,> 99.5,,,1.25,2.3
COc1ccc(C(Cc2ccsc2)C(=O)Nc2n[nH]c3ccccc23)cc1.Cl,ALP-POS-a3de0cb1-3,> 99.5,,,2.33,3.0
CCC(=O)Nc1ccc(N(Cc2ccccc2)C(=O)Nn2nnc3ccccc32)cc1,ALP-POS-a3de0cb1-1,3.59,3.39,3.80,1.08,1.1
O=C(Cc1nnn2ccccc12)N(Cc1ccccc1)c1ccc(N2CCCCC2)cc1,ALP-POS-8ed8d9ec-13,> 99.5,,,1.11,2.1
CC(=O)N1CCN(CC(=O)Nc2cncc3ccccc23)CC1,ALP-POS-6747fa38-1,> 99.5,,,1.6,2.3
"CC(=O)N1CCN(CC(=O)NC2=CN=CC3=CC=CC=C23)CC1 |c:13,17,t:11,15,19|",ALP-POS-6747fa38-1,51.7,21.9,122,0.733,2.3
COC(=O)C(C(=O)Nc1cnccc1C)c1cccc(Cl)c1,MAT-POS-1e5f28a7-1,23.7,20.2,27.9,1.2,2.1
O=C(Cc1cccc(Cl)c1)Nc1cncc2nc[nH]c12,MAT-POS-f7918075-8,13.3,11.4,15.4,0.89,1.1
O=C(Cc1cccc(Cl)c1)Nc1cncc2ccncc12,MAT-POS-f7918075-5,4.27,3.98,4.59,1.14,1.1
"ClC1=CC=C2OCC(C(=O)NC3=CN=CC4=CC=CC=C34)C2=C1 |c:13,17,24,t:1,3,11,15,19|",MAT-POS-f7918075-2,0.764,0.707,0.826,0.999,1.1
O=C(Cn1nnc2ccccc21)N(Cc1ccccc1)c1ccc(N2CCOCC2)cc1,ALP-POS-6d04362c-5,19.8,14.9,26.2,1.23,1.1
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCOCC2)cc1,ALP-POS-6d04362c-4,11.6,9.95,13.6,1.13,1.1
O=C(Cn1nnc2ccccc21)N(Cc1ccsc1)c1ccc(N2CCCCC2)cc1,ALP-POS-6d04362c-3,6.56,5.64,7.63,0.942,1.1
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-6d04362c-2,0.497,0.424,0.582,1.15,1.1
CN(C)c1ccc(N(Cc2ccccc2)C(=O)Cn2nnc3ccccc32)cc1,ALP-POS-6d04362c-1,5.05,3.93,6.50,1.17,1.1
CCOC(=O)c1cc(-c2cc(Cl)cc(CC(=O)Nc3cnccc3C)c2)n[nH]1,MAT-POS-f42f3716-9,> 99.5,,,,
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(/C=C(/c2ccccc2)C(F)(F)F)c1,MAT-POS-f42f3716-8,22.8,20.3,25.6,1.36,2.1
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2cnn(C)c2C(F)F)c1,MAT-POS-f42f3716-7,19.3,17.3,21.5,1.18,2.1
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C)c(F)c2F)c1,MAT-POS-f42f3716-6,31.9,28.0,36.5,0.986,2.1
Cc1ccncc1NC(=O)Cc1cc(Cl)cc(-c2ccc(C3(C)CCO3)cc2)c1,MAT-POS-f42f3716-5,8.95,7.86,10.2,1.06,1.1
CCc1cc(F)ccc1-c1cc(Cl)cc(CC(=O)Nc2cnccc2C)c1,MAT-POS-f42f3716-4,31.6,26.6,37.5,0.822,2.1
